0
3.53E-19
7.54E-19
1.21E-18
1.73E-18
2.31E-18
2.98E-18
3.73E-18
4.58E-18
5.55E-18
6.65E-18
7.89E-18
9.30E-18
1.09E-17
1.27E-17
1.47E-17
1.71E-17
1.97E-17
2.26E-17
2.60E-17
2.98E-17
3.41E-17
3.89E-17
4.44E-17
5.06E-17
5.76E-17
6.55E-17
7.44E-17
8.45E-17
9.58E-17
1.09E-16
1.23E-16
1.39E-16
1.58E-16
1.79E-16
2.02E-16
2.29E-16
2.58E-16
2.92E-16
3.30E-16
3.72E-16
4.20E-16
4.74E-16
5.35E-16
6.03E-16
6.80E-16
7.66E-16
8.64E-16
9.73E-16
1.10E-15
1.23E-15
1.39E-15
1.56E-15
1.76E-15
1.98E-15
2.23E-15
2.50E-15
2.81E-15
3.16E-15
3.56E-15
4.00E-15
4.49E-15
5.04E-15
5.66E-15
6.35E-15
7.13E-15
8.00E-15
8.98E-15
1.01E-14
1.13E-14
1.27E-14
1.42E-14
1.59E-14
1.78E-14
2.00E-14
2.24E-14
2.50E-14
2.80E-14
3.14E-14
3.51E-14
3.93E-14
4.40E-14
4.92E-14
5.50E-14
6.15E-14
6.87E-14
7.68E-14
8.58E-14
9.59E-14
1.07E-13
1.20E-13
1.33E-13
1.49E-13
1.66E-13
1.85E-13
2.07E-13
2.31E-13
2.57E-13
2.87E-13
3.20E-13
3.56E-13
3.97E-13
4.42E-13
4.92E-13
5.48E-13
6.10E-13
6.79E-13
7.56E-13
8.41E-13
9.35E-13
1.04E-12
1.16E-12
1.29E-12
1.43E-12
1.59E-12
1.76E-12
1.96E-12
2.18E-12
2.41E-12
2.68E-12
2.97E-12
3.30E-12
3.66E-12
4.06E-12
4.50E-12
4.99E-12
5.53E-12
6.13E-12
6.80E-12
7.53E-12
8.34E-12
9.23E-12
1.02E-11
1.13E-11
1.25E-11
1.39E-11
1.53E-11
1.69E-11
1.87E-11
2.07E-11
2.29E-11
2.53E-11
2.80E-11
3.09E-11
3.41E-11
3.77E-11
4.16E-11
4.59E-11
5.06E-11
5.59E-11
6.16E-11
6.79E-11
7.49E-11
8.26E-11
9.10E-11
1.00E-10
1.10E-10
1.22E-10
1.34E-10
1.48E-10
1.62E-10
1.79E-10
1.97E-10
2.16E-10
2.38E-10
2.62E-10
2.88E-10
3.16E-10
3.48E-10
3.82E-10
4.20E-10
4.61E-10
5.06E-10
5.56E-10
6.10E-10
6.69E-10
7.34E-10
8.05E-10
8.83E-10
9.69E-10
1.06E-09
1.16E-09
1.28E-09
1.40E-09
1.53E-09
1.68E-09
1.84E-09
2.01E-09
2.20E-09
2.41E-09
2.63E-09
2.88E-09
3.15E-09
3.44E-09
3.76E-09
4.11E-09
4.50E-09
4.91E-09
5.37E-09
5.86E-09
6.40E-09
6.98E-09
7.62E-09
8.32E-09
9.07E-09
9.90E-09
1.08E-08
1.18E-08
1.28E-08
1.40E-08
1.52E-08
1.66E-08
1.81E-08
1.97E-08
2.14E-08
2.33E-08
2.54E-08
2.76E-08
3.00E-08
3.27E-08
3.55E-08
3.86E-08
4.20E-08
4.56E-08
4.96E-08
5.38E-08
5.85E-08
6.35E-08
6.89E-08
7.48E-08
8.12E-08
8.81E-08
9.55E-08
1.04E-07
1.12E-07
1.22E-07
1.32E-07
1.43E-07
1.55E-07
1.68E-07
1.82E-07
1.97E-07
2.13E-07
2.31E-07
2.50E-07
2.70E-07
2.92E-07
3.16E-07
3.41E-07
3.69E-07
3.99E-07
4.31E-07
4.66E-07
5.03E-07
5.43E-07
5.86E-07
6.33E-07
6.83E-07
7.37E-07
7.95E-07
8.57E-07
9.25E-07
9.97E-07
1.07E-06
1.16E-06
1.25E-06
1.34E-06
1.45E-06
1.56E-06
1.68E-06
1.81E-06
1.94E-06
2.09E-06
2.25E-06
2.42E-06
2.60E-06
2.80E-06
3.01E-06
3.23E-06
3.47E-06
3.73E-06
4.00E-06
4.30E-06
4.61E-06
4.95E-06
5.31E-06
5.70E-06
6.11E-06
6.56E-06
7.03E-06
7.54E-06
8.08E-06
8.65E-06
9.27E-06
9.93E-06
1.06E-05
1.14E-05
1.22E-05
1.30E-05
1.40E-05
1.49E-05
1.60E-05
1.71E-05
1.83E-05
1.95E-05
2.09E-05
2.23E-05
2.38E-05
2.54E-05
2.71E-05
2.90E-05
3.09E-05
3.30E-05
3.52E-05
3.76E-05
4.01E-05
4.27E-05
4.55E-05
4.85E-05
5.17E-05
5.51E-05
5.87E-05
6.25E-05
6.66E-05
7.09E-05
7.54E-05
8.03E-05
8.54E-05
9.08E-05
9.66E-05
0.000102703
0.000109176
0.000116033
0.000123297
0.000130988
0.00013913
0.000147748
0.000156869
0.000166518
0.000176725
0.000187519
0.000198931
0.000210996
0.000223746
0.000237218
0.00025145
0.000266482
0.000282355
0.000299112
0.000316798
0.000335463
0.000355154
0.000375924
0.000397828
0.000420923
0.000445267
0.000470923
0.000497955
0.000526432
0.000556424
0.000588005
0.000621251
0.000656243
0.000693064
0.000731802
0.000772548
0.000815396
0.000860445
0.000907797
0.00095756
0.001009844
0.001064766
0.001122446
0.001183009
0.001246586
0.001313311
0.001383325
0.001456774
0.001533811
0.001614591
0.001699279
0.001788045
0.001881063
0.001978516
0.002080594
0.002187491
0.002299412
0.002416565
0.002539169
0.002667449
0.002801638
0.002941977
0.003088715
0.003242111
0.00340243
0.003569949
0.00374495
0.003927729
0.004118588
0.00431784
0.004525808
0.004742824
0.004969233
0.005205387
0.005451651
0.005708401
0.005976023
0.006254915
0.006545486
0.006848158
0.007163364
0.00749155
0.007833172
0.008188701
0.00855862
0.008943424
0.009343623
0.009759737
0.010192303
0.010641869
0.011108997
0.011594263
0.012098257
0.012621584
0.013164861
0.01372872
0.014313808
0.014920786
0.015550329
0.016203127
0.016879884
0.017581319
0.018308165
0.019061169
0.019841095
0.020648718
0.02148483
0.022350237
0.023245757
0.024172225
0.025130489
0.02612141
0.027145863
0.028204738
0.029298936
0.030429372
0.031596975
0.032802685
0.034047455
0.035332248
0.036658042
0.038025823
0.03943659
0.04089135
0.042391122
0.043936934
0.045529821
0.04717083
0.048861012
0.050601427
0.052393141
0.054237227
0.056134763
0.05808683
0.060094513
0.062158903
0.064281089
0.066462164
0.068703222
0.071005354
0.073369651
0.075797204
0.078289096
0.080846411
0.083470224
0.086161606
0.088921617
0.091751314
0.09465174
0.097623928
0.1006689
0.103787664
0.106981213
0.110250525
0.113596562
0.117020264
0.120522555
0.124104335
0.127766485
0.131509857
0.135335283
0.139243565
0.143235478
0.147311766
0.151473144
0.155720293
0.16005386
0.164474457
0.168982658
0.173579
0.17826398
0.18303805
0.187901623
0.192855066
0.197898699
0.203032796
0.208257582
0.213573229
0.218979861
0.224477547
0.230066299
0.235746077
0.24151678
